street_number,street_name,city,zip_code,category,building_type,living_area,total_value,year_built,price_per_sft
2365,CENTRE ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1680,880600,1960,524
2369,CENTRE ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1108,609900,1960,550
2373,CENTRE ST,West Roxbury,2132,Single Fam Dwelling,Bw - Bungalow,1400,503900,1920,359
2389,CENTRE ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1872,790800,2000,422
2403,CENTRE ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1434,774400,1960,539
2407,CENTRE ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1164,498300,1958,427
2417,CENTRE ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2620,1140700,1875,435
2423,CENTRE ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1434,524500,1957,365
11,NORTHDALE RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1599,755500,1955,472
78,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1591,603000,1960,378
70,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,2016,834900,1955,413
66,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2315,786400,1926,339
36,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Bw - Bungalow,864,511500,1930,592
4,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1277,623800,1883,488
78,BAKER ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1190,472100,1960,396
76,BAKER ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,850,506400,1960,595
74,BAKER ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1988,755600,1903,380
24,BELLE AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2660,1002700,2022,376
28,BELLE AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,3733,1447300,2015,387
32,BELLE AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2764,1018700,2022,368
66,BAKER ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1714,696600,1930,406
64,BAKER ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1434,536200,1930,373
11,JOYCE KILMER RD,West Roxbury,2132,Single Fam Dwelling,Bw - Bungalow,1000,452800,1920,452
31,JOYCE KILMER RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1458,795300,1960,545
35,JOYCE KILMER RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2020,617800,1922,305
39,JOYCE KILMER RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1564,595200,1953,380
43,JOYCE KILMER RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1395,602600,1950,431
51,JOYCE KILMER RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1494,532300,1957,356
71,JOYCE KILMER RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1608,847600,1910,527
77,JOYCE KILMER RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1483,592500,1900,399
79,JOYCE KILMER RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1304,522400,1950,400
81,JOYCE KILMER RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1587,791200,1950,498
83,JOYCE KILMER RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2376,902800,1950,379
85,JOYCE KILMER RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1400,598600,1960,427
87,JOYCE KILMER RD,West Roxbury,2132,Single Fam Dwelling,Rn - Ranch,2203,793200,1950,360
82,BAKER ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2620,1005200,2009,383
12,BELLE AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2641,1025200,1900,388
36,BELLE AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2638,1064400,2009,403
46,BELLE AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2486,1019600,2008,410
52,BELLE AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2196,943300,2010,429
56,BELLE AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2442,975000,2009,399
58,BELLE AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2474,1181500,2016,477
60,BELLE AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2534,1051300,2011,414
64,BELLE AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2641,1077900,2011,408
88,BELLE AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,3077,1148700,2013,373
90,BELLE AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2296,972500,2008,423
110,BELLE AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2352,930900,2007,395
75,NORTHDALE RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2607,1109200,2016,425
2437,CENTRE ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1584,605300,1925,382
2441,CENTRE ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1536,546800,1926,355
2445,CENTRE ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1912,595000,1926,311
2449,CENTRE ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2107,639300,1920,303
2459,CENTRE ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1632,650900,1902,398
2465,CENTRE ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1344,558500,1987,415
2473,CENTRE ST,West Roxbury,2132,Single Fam Dwelling,Bw - Bungalow,1749,659600,1912,377
1,FAIRLANE RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2018,867900,2004,430
3,FAIRLANE RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2021,868800,2000,429
5,FAIRLANE RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2021,869000,2000,429
120,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1220,642500,1940,526
116,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1320,546300,1960,413
114,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1488,551300,1960,370
110,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1311,655500,1960,500
108,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1368,564700,1960,412
104,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1888,837400,1955,443
100,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1305,543700,1956,416
96,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1305,522300,1956,400
92,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1305,751100,1956,575
88,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1305,753500,1956,577
84,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1505,599000,1956,397
82,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1008,524900,1956,520
80,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1372,609200,1962,444
85,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1360,568800,1960,418
89,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1305,557200,1960,426
91,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Rr - Raised Ranch,2330,984700,1952,422
95,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Rr - Raised Ranch,1348,512900,1960,380
97,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1372,565200,1970,411
101,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1272,571100,1970,448
105,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1675,595400,1960,355
107,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1200,609900,1970,508
109,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cv - Conventional,1530,575800,1935,376
115,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1176,581900,1960,494
121,GLENELLEN RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1414,581100,1950,410
31,FAIRLANE RD,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1305,546700,1956,418
142,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1344,503200,1954,374
138,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1692,541000,1915,319
130,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1616,563500,1910,348
126,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1565,688800,1950,439
118,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1360,525600,1910,386
112,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1044,576500,1960,552
106,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1722,677500,1950,393
98,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2524,959600,2006,380
90,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1786,750500,1910,420
88,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1671,654100,1955,391
84,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1671,566400,1960,338
40,NORTHDALE RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1320,474500,1920,359
34,NORTHDALE RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2242,984800,2021,439
30,NORTHDALE RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2572,1071600,2021,416
26,NORTHDALE RD,West Roxbury,2132,Single Fam Dwelling,Bw - Bungalow,1365,507100,1929,371
22,NORTHDALE RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2674,1103000,2020,412
83,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1314,509800,1924,387
91,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Bw - Bungalow,1056,535300,1920,506
103,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2268,857200,1920,377
107,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1400,580800,1940,414
111,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Cv - Conventional,1406,628000,1940,446
115,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1265,573800,1960,453
123,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Bw - Bungalow,1856,579800,1920,312
135,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1344,489700,1920,364
137,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1353,539000,1960,398
139,KEYSTONE ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1353,613800,1960,453
43,FAIRLANE RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1485,630300,1996,424
45,FAIRLANE RD,West Roxbury,2132,Single Fam Dwelling,Rn - Ranch,1104,527700,1960,477
40,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1456,611600,1942,420
36,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1575,560800,1945,355
32,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1547,525200,1956,339
28,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1305,504000,1956,386
24,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1305,591100,1956,452
20,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1305,520200,1950,398
18,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1305,533600,1956,408
14,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1305,600600,1956,460
10,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Rn - Ranch,1288,494000,1960,383
6,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Rr - Raised Ranch,1309,452600,1960,345
70,NORTHDALE RD,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,3160,740500,2022,234
80,CROSSTOWN AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,3132,1122100,2012,358
82,CROSSTOWN AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,3132,1110300,2012,354
84,CROSSTOWN AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2601,1020900,2012,392
86,CROSSTOWN AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,3132,1106600,2012,353
88,CROSSTOWN AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2601,1009900,2011,388
90,CROSSTOWN AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,3132,1129400,2011,360
92,CROSSTOWN AV,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2513,1000300,2012,398
3,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2564,895800,1900,349
7,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1387,519900,1954,374
9,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1305,536000,1956,410
11,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1305,530200,1960,406
13,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1305,512900,1954,392
15,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1305,510300,1955,390
17,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1305,516100,1955,395
19,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1305,489400,1954,374
21,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2302,748300,1914,325
27,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1416,545100,1922,384
31,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1495,538000,1918,359
35,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1352,671200,1960,496
37,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1390,552500,1960,397
41,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1400,555300,1988,396
51,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1764,712900,1988,404
53,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1634,604100,1987,369
55,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Rr - Raised Ranch,1991,567500,1980,284
57,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,4068,1137500,1987,279
59,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1578,730500,1986,462
67,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Rr - Raised Ranch,2943,690200,1976,234
75,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Rr - Raised Ranch,2905,738600,1975,254
85,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Rr - Raised Ranch,2813,766300,1972,272
97,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2656,1090700,1974,410
101,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1598,524800,1972,328
105,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1764,573500,1972,325
109,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Rn - Ranch,949,515300,1970,542
111,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Rr - Raised Ranch,2075,591100,1969,284
113,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2780,744400,1964,267
119,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Rn - Ranch,1943,562900,1980,289
123,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Rn - Ranch,1188,511100,1964,430
127,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Sl - Split Level,1559,833500,1964,534
131,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Bl - Bi-Level,1858,583900,1964,314
135,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Sl - Split Level,1637,513700,1964,313
215,STIMSON ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,844,452300,1960,535
126,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1882,630900,1964,335
124,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1848,626400,1963,338
122,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1566,541900,1964,346
120,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1479,596400,1965,403
118,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Sl - Split Level,1876,591900,1965,315
114,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Sl - Split Level,1880,605700,1964,322
110,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1666,791200,2000,474
106,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1640,603100,1989,367
86,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Bl - Bi-Level,2685,781000,1983,290
80,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cn - Contemporary,3062,1015500,1986,331
74,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2508,854000,1989,340
70,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1632,710200,1989,435
66,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1632,716700,1989,439
62,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1312,545900,1925,416
56,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1829,602700,1955,329
54,NEW HAVEN ST,West Roxbury,2132,Single Fam Dwelling,Bw - Bungalow,2044,556500,1915,272
1,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1201,637200,1954,530
3,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1484,558200,1970,376
9,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1379,482700,1914,350
17,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1402,521500,1960,371
21,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1205,488200,1940,405
25,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1161,473200,1961,407
29,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1344,488100,1958,363
35,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1344,538400,1957,400
39,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Rn - Ranch,1600,644600,1960,402
45,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1464,654200,1964,446
49,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1056,531000,1960,502
53,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Bw - Bungalow,952,425700,1924,447
57,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1614,548800,1960,339
61,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2846,1013800,2011,356
69,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1874,607800,1960,324
73,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1296,614200,1972,473
77,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1353,542100,1960,400
85,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1480,603100,1958,407
87,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1820,655000,1929,359
89,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1713,612300,1933,357
205,STIMSON ST,West Roxbury,2132,Single Fam Dwelling,Rn - Ranch,912,482400,1960,528
207,STIMSON ST,West Roxbury,2132,Single Fam Dwelling,Bl - Bi-Level,1056,518700,1960,491
209,STIMSON ST,West Roxbury,2132,Single Fam Dwelling,Rr - Raised Ranch,1260,473300,1963,375
211,STIMSON ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1352,545700,1960,403
201,STIMSON ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1056,557900,1953,528
92,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1041,489500,1956,469
88,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1700,824500,1960,485
78,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,2201,602800,1960,273
68,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1305,500300,1960,383
64,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1612,585400,1956,362
60,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Sl - Split Level,1280,484500,1964,378
58,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1460,559200,1957,383
54,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cv - Conventional,1060,467700,1920,440
42,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cv - Conventional,1269,531900,1923,418
38,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1456,515200,1964,353
34,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1504,567000,1953,376
30,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Rn - Ranch,839,480300,1960,572
26,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1488,587600,1957,394
22,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Rn - Ranch,788,451900,1950,573
20,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Rr - Raised Ranch,3013,1009900,1984,335
10,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1659,581300,1910,350
2,SALMAN ST,West Roxbury,2132,Single Fam Dwelling,Rn - Ranch,1352,649800,1953,480
36,FAIRLANE RD,West Roxbury,2132,Single Fam Dwelling,Rn - Ranch,1000,458800,1960,458
1,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1352,559000,1959,413
9,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Bw - Bungalow,1327,662500,1929,499
15,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1387,665600,1960,479
17,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cv - Conventional,1948,592400,1940,304
21,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1123,516400,1956,459
23,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1346,540400,1960,401
27,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1372,579700,1960,422
31,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1264,481700,1955,380
33,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1324,497200,1955,375
35,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1346,545200,1950,404
37,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Sl - Split Level,1088,703300,1960,646
39,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1536,546200,1960,355
41,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1581,696100,1960,440
45,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1062,499900,1950,470
47,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1128,456800,1960,404
49,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1128,471400,1960,417
51,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1530,766700,1935,501
65,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Rn - Ranch,982,474500,1959,483
75,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Sl - Split Level,1404,507100,1962,361
91,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1320,494600,1953,374
195,STIMSON ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1104,522200,1960,473
197,STIMSON ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1104,585500,1962,530
193,STIMSON ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1469,830800,2007,565
78,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1591,615000,1942,386
72,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cl - Colonial,1537,565100,1960,367
68,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1353,551800,1950,407
64,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1353,619300,1960,457
58,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1123,473400,1960,421
54,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1353,507900,1960,375
50,VOGEL ST,West Roxbury,2132,Single Fam Dwelling,Cp - Cape,1123,508200,1960,452
